game_id,game_date,scheduled_time_et,snapshot_captured_at,snapshot_classification,home_team,away_team,venue,game_type,game_type_source,home_pregame_pitcher_id,home_pregame_pitcher_name,home_final_pitcher_id,home_final_pitcher_name,home_actual_k,home_match_status,home_in_official_dataset,away_pregame_pitcher_id,away_pregame_pitcher_name,away_final_pitcher_id,away_final_pitcher_name,away_actual_k,away_match_status,away_in_official_dataset,any_defendible_observation,defendible_observation_count
"823450","2026-06-17","1:05 PM ET","2026-06-17T17:04:20.370Z","A","Philadelphia Phillies","Miami Marlins","Citizens Bank Park","R","MLB_STATS_API_SCHEDULE","","Andrew Painter","691725","Andrew Painter","","PREGAME_ID_MISSING","false","","Sandy Alcantara","645261","Sandy Alcantara","","PREGAME_ID_MISSING","false","false","0"
"823536","2026-06-17","7:05 PM ET","2026-06-17T18:39:44.626Z","A","New York Yankees","Chicago White Sox","Yankee Stadium","R","MLB_STATS_API_SCHEDULE","","Carlos Rodón","607074","Carlos Rodón","","PREGAME_ID_MISSING","false","","Anthony Kay","641743","Anthony Kay","","PREGAME_ID_MISSING","false","false","0"
"823774","2026-06-17","7:40 PM ET","2026-06-17T18:39:51.512Z","A","Milwaukee Brewers","Cleveland Guardians","American Family Field","R","MLB_STATS_API_SCHEDULE","","Brandon Sproat","687075","Brandon Sproat","","PREGAME_ID_MISSING","false","","Gavin Williams","668909","Gavin Williams","","PREGAME_ID_MISSING","false","false","0"
"823940","2026-06-17","3:10 PM ET","2026-06-17T18:40:03.058Z","A","Los Angeles Dodgers","Tampa Bay Rays","UNIQLO Field at Dodger Stadium","R","MLB_STATS_API_SCHEDULE","","Shohei Ohtani","660271","Shohei Ohtani","","PREGAME_ID_MISSING","false","","Shane McClanahan","663556","Shane McClanahan","","PREGAME_ID_MISSING","false","false","0"
"824178","2026-06-17","2:10 PM ET","2026-06-17T18:09:35.128Z","A","Houston Astros","Detroit Tigers","Daikin Park","R","MLB_STATS_API_SCHEDULE","","Peter Lambert","663567","Peter Lambert","","PREGAME_ID_MISSING","false","","Casey Mize","663554","Casey Mize","","PREGAME_ID_MISSING","false","false","0"
"824503","2026-06-17","12:40 PM ET","2026-06-17T16:39:02.976Z","A","Cincinnati Reds","New York Mets","Great American Ball Park","R","MLB_STATS_API_SCHEDULE","","Nick Lodolo","666157","Nick Lodolo","","PREGAME_ID_MISSING","false","","Nolan McLean","690997","Nolan McLean","","PREGAME_ID_MISSING","false","false","0"
"824668","2026-06-17","8:05 PM ET","2026-06-17T18:40:41.133Z","A","Chicago Cubs","Colorado Rockies","Wrigley Field","R","MLB_STATS_API_SCHEDULE","","Javier Assad","665871","Javier Assad","","PREGAME_ID_MISSING","false","","Sean Sullivan","807743","Sean Sullivan","","PREGAME_ID_MISSING","false","false","0"
"824746","2026-06-17","6:45 PM ET","2026-06-17T18:37:26.127Z","A","Boston Red Sox","Toronto Blue Jays","Fenway Park","R","MLB_STATS_API_SCHEDULE","","Jake Bennett","687562","Jake Bennett","","FINAL_ID_MISSING","false","","Max Scherzer","680755","Braydon Fisher","","FINAL_ID_MISSING","false","false","0"
"824913","2026-06-17","7:15 PM ET","2026-06-17T18:37:45.011Z","A","Atlanta Braves","San Francisco Giants","Truist Park","R","MLB_STATS_API_SCHEDULE","","JR Ritchie","702275","JR Ritchie","","PREGAME_ID_MISSING","false","","Carson Whisenhunt","687931","Carson Whisenhunt","","PREGAME_ID_MISSING","false","false","0"
"824992","2026-06-17","9:40 PM ET","2026-06-17T18:37:53.731Z","A","Athletics","Pittsburgh Pirates","Sutter Health Park","R","MLB_STATS_API_SCHEDULE","","Aaron Civale","650644","Aaron Civale","","PREGAME_ID_MISSING","false","","Braxton Ashcraft","677952","Braxton Ashcraft","","PREGAME_ID_MISSING","false","false","0"
"825072","2026-06-17","3:40 PM ET","2026-06-17T18:37:59.823Z","A","Arizona Diamondbacks","Los Angeles Angels","Chase Field","R","MLB_STATS_API_SCHEDULE","","Eduardo Rodriguez","593958","Eduardo Rodriguez","","PREGAME_ID_MISSING","false","","Sam Aldegheri","691951","Sam Aldegheri","","PREGAME_ID_MISSING","false","false","0"
"822889","2026-06-18","2:35 PM ET","2026-06-18T18:05:37.536Z","A","Texas Rangers","Minnesota Twins","Globe Life Field","R","MLB_STATS_API_SCHEDULE","","Jack Leiter","683004","Jack Leiter","","FINAL_ID_MISSING","false","","Joe Ryan","657746","Joe Ryan","","FINAL_ID_MISSING","false","false","0"
"823125","2026-06-18","4:10 PM ET","2026-06-18T20:07:35.396Z","A","Seattle Mariners","Baltimore Orioles","T-Mobile Park","R","MLB_STATS_API_SCHEDULE","","Bryan Woo","693433","Bryan Woo","","PREGAME_ID_MISSING","false","","Shane Baz","669358","Shane Baz","","PREGAME_ID_MISSING","false","false","0"
"823448","2026-06-18","6:40 PM ET","2026-06-18T22:29:39.621Z","A","Philadelphia Phillies","New York Mets","Citizens Bank Park","R","MLB_STATS_API_SCHEDULE","","Aaron Nola","605400","Aaron Nola","","PREGAME_ID_MISSING","false","","Sean Manaea","640455","Sean Manaea","","PREGAME_ID_MISSING","false","false","0"
"823533","2026-06-18","7:05 PM ET","2026-06-18T22:29:43.718Z","A","New York Yankees","Chicago White Sox","Yankee Stadium","R","MLB_STATS_API_SCHEDULE","","Ryan Weathers","677960","Ryan Weathers","","PREGAME_ID_MISSING","false","","Bryan Hudson","663542","Bryan Hudson","","PREGAME_ID_MISSING","false","false","0"
"823772","2026-06-18","2:10 PM ET","2026-06-18T18:05:48.863Z","A","Milwaukee Brewers","Cleveland Guardians","American Family Field","R","MLB_STATS_API_SCHEDULE","","Shane Drohan","675660","Shane Drohan","","PREGAME_ID_MISSING","false","","Parker Messick","800048","Parker Messick","","PREGAME_ID_MISSING","false","false","0"
"824098","2026-06-18","7:40 PM ET","2026-06-18T22:29:49.302Z","A","Kansas City Royals","St. Louis Cardinals","Kauffman Stadium","R","MLB_STATS_API_SCHEDULE","","Noah Cameron","702070","Noah Cameron","","PREGAME_ID_MISSING","false","","Matthew Liberatore","669461","Matthew Liberatore","","PREGAME_ID_MISSING","false","false","0"
"824748","2026-06-18","1:35 PM ET","2026-06-18T17:02:56.167Z","A","Boston Red Sox","Toronto Blue Jays","Fenway Park","R","MLB_STATS_API_SCHEDULE","","Sonny Gray","543243","Sonny Gray","","PREGAME_ID_MISSING","false","","Trey Yesavage","702056","Trey Yesavage","","PREGAME_ID_MISSING","false","false","0"
"824989","2026-06-18","9:40 PM ET","2026-06-18T22:29:56.321Z","A","Athletics","Los Angeles Angels","Sutter Health Park","R","MLB_STATS_API_SCHEDULE","","Gage Jump","695611","Gage Jump","","PREGAME_ID_MISSING","false","","Por definir","696270","Ryan Johnson","","PREGAME_ID_MISSING","false","false","0"
"822886","2026-06-19","8:05 PM ET","2026-06-20T00:00:48.870Z","A","Texas Rangers","San Diego Padres","Globe Life Field","R","MLB_STATS_API_SCHEDULE","","Jacob deGrom","594798","Jacob deGrom","","PREGAME_ID_MISSING","false","","Randy Vásquez","681190","Randy Vásquez","","PREGAME_ID_MISSING","false","false","0"
"822966","2026-06-19","7:10 PM ET","2026-06-19T21:54:37.180Z","A","Tampa Bay Rays","Washington Nationals","Tropicana Field","R","MLB_STATS_API_SCHEDULE","","Griffin Jax","643377","Griffin Jax","","PREGAME_ID_MISSING","false","","PJ Poulin","676571","PJ Poulin","","PREGAME_ID_MISSING","false","false","0"
"823124","2026-06-19","10:10 PM ET","2026-06-20T00:58:17.893Z","A","Seattle Mariners","Boston Red Sox","T-Mobile Park","R","MLB_STATS_API_SCHEDULE","","Bryce Miller","682243","Bryce Miller","","PREGAME_ID_MISSING","false","","Ranger Suarez","624133","Ranger Suarez","","PREGAME_ID_MISSING","false","false","0"
"823534","2026-06-19","7:05 PM ET","2026-06-19T21:54:47.474Z","A","New York Yankees","Cincinnati Reds","Yankee Stadium","R","MLB_STATS_API_SCHEDULE","","Cam Schlittler","693645","Cam Schlittler","","PREGAME_ID_MISSING","false","","Rhett Lowder","695076","Rhett Lowder","","PREGAME_ID_MISSING","false","false","0"
"823853","2026-06-19","7:10 PM ET","2026-06-19T21:54:51.692Z","A","Miami Marlins","San Francisco Giants","loanDepot park","R","MLB_STATS_API_SCHEDULE","","Lake Bachar","669199","Lake Bachar","","PREGAME_ID_MISSING","false","","Landen Roupp","694738","Landen Roupp","","PREGAME_ID_MISSING","false","false","0"
"823936","2026-06-19","10:10 PM ET","2026-06-20T00:58:25.595Z","A","Los Angeles Dodgers","Baltimore Orioles","UNIQLO Field at Dodger Stadium","R","MLB_STATS_API_SCHEDULE","","Roki Sasaki","808963","Roki Sasaki","","PREGAME_ID_MISSING","false","","Trey Gibson","694346","Trey Gibson","","PREGAME_ID_MISSING","false","false","0"
"824097","2026-06-19","8:15 PM ET","2026-06-20T00:00:53.585Z","A","Kansas City Royals","St. Louis Cardinals","Kauffman Stadium","R","MLB_STATS_API_SCHEDULE","","Seth Lugo","607625","Seth Lugo","","PREGAME_ID_MISSING","false","","Michael McGreevy","700241","Michael McGreevy","","PREGAME_ID_MISSING","false","false","0"
"824179","2026-06-19","8:10 PM ET","2026-06-20T00:00:50.977Z","A","Houston Astros","Cleveland Guardians","Daikin Park","R","MLB_STATS_API_SCHEDULE","","Tatsuya Imai","837227","Tatsuya Imai","","PREGAME_ID_MISSING","false","","Tanner Bibee","676440","Tanner Bibee","","PREGAME_ID_MISSING","false","false","0"
"824264","2026-06-19","6:40 PM ET","2026-06-19T21:55:11.875Z","A","Detroit Tigers","Chicago White Sox","Comerica Park","R","MLB_STATS_API_SCHEDULE","","Tarik Skubal","669373","Tarik Skubal","","PREGAME_ID_MISSING","false","","Brandon Eisert","685126","Brandon Eisert","","PREGAME_ID_MISSING","false","false","0"
"824345","2026-06-19","8:40 PM ET","2026-06-20T00:00:56.177Z","A","Colorado Rockies","Pittsburgh Pirates","Coors Field","R","MLB_STATS_API_SCHEDULE","","Kyle Freeland","607536","Kyle Freeland","","PREGAME_ID_MISSING","false","","Bubba Chandler","696149","Bubba Chandler","","PREGAME_ID_MISSING","false","false","0"
"824663","2026-06-19","2:20 PM ET","2026-06-19T13:41:35.512Z","A","Chicago Cubs","Toronto Blue Jays","Wrigley Field","R","MLB_STATS_API_SCHEDULE","","Ben Brown","676962","Ben Brown","","PREGAME_ID_MISSING","false","","Kevin Gausman","592332","Kevin Gausman","","PREGAME_ID_MISSING","false","false","0"
"824910","2026-06-19","7:15 PM ET","2026-06-19T21:55:20.891Z","A","Atlanta Braves","Milwaukee Brewers","Truist Park","R","MLB_STATS_API_SCHEDULE","","Martín Pérez","527048","Martín Pérez","","PREGAME_ID_MISSING","false","","Jacob Misiorowski","694819","Jacob Misiorowski","","PREGAME_ID_MISSING","false","false","0"
"824990","2026-06-19","9:40 PM ET","2026-06-20T00:58:43.664Z","A","Athletics","Los Angeles Angels","Sutter Health Park","R","MLB_STATS_API_SCHEDULE","","Jeffrey Springs","605488","Jeffrey Springs","","PREGAME_ID_MISSING","false","","José Soriano","667755","José Soriano","","PREGAME_ID_MISSING","false","false","0"
"825069","2026-06-19","9:45 PM ET","2026-06-20T00:58:45.700Z","A","Arizona Diamondbacks","Minnesota Twins","Chase Field","R","MLB_STATS_API_SCHEDULE","","Michael Soroka","647336","Michael Soroka","","PREGAME_ID_MISSING","false","","Connor Prielipp","687570","Connor Prielipp","","PREGAME_ID_MISSING","false","false","0"
"822885","2026-06-20","4:05 PM ET","2026-06-20T17:15:36.922Z","A","Texas Rangers","San Diego Padres","Globe Life Field","R","MLB_STATS_API_SCHEDULE","","MacKenzie Gore","669022","MacKenzie Gore","","PREGAME_ID_MISSING","false","","Walker Buehler","621111","Walker Buehler","","PREGAME_ID_MISSING","false","false","0"
"822967","2026-06-20","4:10 PM ET","2026-06-20T17:15:39.578Z","A","Tampa Bay Rays","Washington Nationals","Tropicana Field","R","MLB_STATS_API_SCHEDULE","","Ian Seymour","693855","Ian Seymour","","PREGAME_ID_MISSING","false","","Cade Cavalli","676917","Cade Cavalli","","PREGAME_ID_MISSING","false","false","0"
"823126","2026-06-20","10:10 PM ET","2026-06-21T01:53:17.114Z","A","Seattle Mariners","Boston Red Sox","T-Mobile Park","R","MLB_STATS_API_SCHEDULE","","Emerson Hancock","676106","Emerson Hancock","","PREGAME_ID_MISSING","false","","Connelly Early","813349","Connelly Early","","PREGAME_ID_MISSING","false","false","0"
"823447","2026-06-20","7:15 PM ET","2026-06-20T22:52:38.786Z","A","Philadelphia Phillies","New York Mets","Citizens Bank Park","R","MLB_STATS_API_SCHEDULE","","Cristopher Sánchez","650911","Cristopher Sánchez","","PREGAME_ID_MISSING","false","","Freddy Peralta","642547","Freddy Peralta","","PREGAME_ID_MISSING","false","false","0"
"823532","2026-06-20","1:35 PM ET","2026-06-20T17:15:32.095Z","A","New York Yankees","Cincinnati Reds","Yankee Stadium","R","MLB_STATS_API_SCHEDULE","","Will Warren","701542","Will Warren","","PREGAME_ID_MISSING","false","","Andrew Abbott","671096","Andrew Abbott","","PREGAME_ID_MISSING","false","false","0"
"823854","2026-06-20","4:10 PM ET","2026-06-20T17:15:42.028Z","A","Miami Marlins","San Francisco Giants","loanDepot park","R","MLB_STATS_API_SCHEDULE","","Max Meyer","676974","Max Meyer","","PREGAME_ID_MISSING","false","","Trevor McDonald","686790","Trevor McDonald","","PREGAME_ID_MISSING","false","false","0"
"823937","2026-06-20","10:10 PM ET","2026-06-21T01:53:14.403Z","A","Los Angeles Dodgers","Baltimore Orioles","UNIQLO Field at Dodger Stadium","R","MLB_STATS_API_SCHEDULE","","Yoshinobu Yamamoto","808967","Yoshinobu Yamamoto","","PREGAME_ID_MISSING","false","","Trevor Rogers","669432","Trevor Rogers","","PREGAME_ID_MISSING","false","false","0"
"824180","2026-06-20","7:15 PM ET","2026-06-20T22:52:49.297Z","A","Houston Astros","Cleveland Guardians","Daikin Park","R","MLB_STATS_API_SCHEDULE","","Spencer Arrighetti","681293","Spencer Arrighetti","","PREGAME_ID_MISSING","false","","Joey Cantillo","676282","Joey Cantillo","","PREGAME_ID_MISSING","false","false","0"
"824263","2026-06-20","1:10 PM ET","2026-06-20T15:47:58.954Z","A","Detroit Tigers","Chicago White Sox","Comerica Park","R","MLB_STATS_API_SCHEDULE","","Troy Melton","675512","Troy Melton","","PREGAME_ID_MISSING","false","","Sean Newcomb","656794","Sean Newcomb","","PREGAME_ID_MISSING","false","false","0"
"824342","2026-06-20","9:10 PM ET","2026-06-21T01:02:27.568Z","A","Colorado Rockies","Pittsburgh Pirates","Coors Field","R","MLB_STATS_API_SCHEDULE","","Tomoyuki Sugano","608372","Tomoyuki Sugano","","PREGAME_ID_MISSING","false","","Paul Skenes","694973","Paul Skenes","","PREGAME_ID_MISSING","false","false","0"
"824665","2026-06-20","2:20 PM ET","2026-06-20T17:15:34.678Z","A","Chicago Cubs","Toronto Blue Jays","Wrigley Field","R","MLB_STATS_API_SCHEDULE","","Colin Rea","607067","Colin Rea","","PREGAME_ID_MISSING","false","","Patrick Corbin","571578","Patrick Corbin","","PREGAME_ID_MISSING","false","false","0"
"824909","2026-06-20","4:10 PM ET","2026-06-20T17:15:44.332Z","A","Atlanta Braves","Milwaukee Brewers","Truist Park","R","MLB_STATS_API_SCHEDULE","","Chris Sale","519242","Chris Sale","","PREGAME_ID_MISSING","false","","Kyle Harrison","690986","Kyle Harrison","","PREGAME_ID_MISSING","false","false","0"
"824988","2026-06-20","10:05 PM ET","2026-06-21T01:53:12.119Z","A","Athletics","Los Angeles Angels","Sutter Health Park","R","MLB_STATS_API_SCHEDULE","","J.T. Ginn","669372","J.T. Ginn","","PREGAME_ID_MISSING","false","","Walbert Ureña","700712","Walbert Ureña","","PREGAME_ID_MISSING","false","false","0"
"825068","2026-06-20","10:10 PM ET","2026-06-21T01:53:19.223Z","A","Arizona Diamondbacks","Minnesota Twins","Chase Field","R","MLB_STATS_API_SCHEDULE","","Zac Gallen","668678","Zac Gallen","","PREGAME_ID_MISSING","false","","Taj Bradley","671737","Taj Bradley","","PREGAME_ID_MISSING","false","false","0"
"822883","2026-06-21","2:35 PM ET","2026-06-21T18:16:09.592Z","A","Texas Rangers","San Diego Padres","Globe Life Field","R","MLB_STATS_API_SCHEDULE","","Nathan Eovaldi","543135","Nathan Eovaldi","","PREGAME_ID_MISSING","false","","Wandy Peralta","593974","Wandy Peralta","","PREGAME_ID_MISSING","false","false","0"
"822968","2026-06-21","1:40 PM ET","2026-06-21T16:30:19.641Z","A","Tampa Bay Rays","Washington Nationals","Tropicana Field","R","MLB_STATS_API_SCHEDULE","","Nick Martinez","607259","Nick Martinez","","PREGAME_ID_MISSING","false","","Andrew Alvarez","674841","Andrew Alvarez","","PREGAME_ID_MISSING","false","false","0"
"823123","2026-06-21","4:10 PM ET","2026-06-21T19:54:28.111Z","A","Seattle Mariners","Boston Red Sox","T-Mobile Park","R","MLB_STATS_API_SCHEDULE","","Logan Gilbert","669302","Logan Gilbert","","PREGAME_ID_MISSING","false","","Payton Tolle","801139","Payton Tolle","","PREGAME_ID_MISSING","false","false","0"
"823449","2026-06-21","7:20 PM ET","2026-06-21T22:30:54.902Z","A","Philadelphia Phillies","New York Mets","Citizens Bank Park","R","MLB_STATS_API_SCHEDULE","","Zack Wheeler","554430","Zack Wheeler","","PREGAME_ID_MISSING","false","","David Peterson","656849","David Peterson","","PREGAME_ID_MISSING","false","false","0"
"823531","2026-06-21","1:35 PM ET","2026-06-21T16:30:29.049Z","A","New York Yankees","Cincinnati Reds","Yankee Stadium","R","MLB_STATS_API_SCHEDULE","","Elmer Rodríguez","695684","Elmer Rodríguez","","PREGAME_ID_MISSING","false","","Chase Burns","695505","Chase Burns","","PREGAME_ID_MISSING","false","false","0"
"823852","2026-06-21","1:40 PM ET","2026-06-21T16:30:32.030Z","A","Miami Marlins","San Francisco Giants","loanDepot park","R","MLB_STATS_API_SCHEDULE","","Ryan Gusto","687473","Ryan Gusto","","PREGAME_ID_MISSING","false","","Logan Webb","657277","Logan Webb","","PREGAME_ID_MISSING","false","false","0"
"823934","2026-06-21","4:10 PM ET","2026-06-21T19:54:39.708Z","A","Los Angeles Dodgers","Baltimore Orioles","UNIQLO Field at Dodger Stadium","R","MLB_STATS_API_SCHEDULE","","Emmet Sheehan","686218","Emmet Sheehan","","PREGAME_ID_MISSING","false","","Brandon Young","687064","Brandon Young","","PREGAME_ID_MISSING","false","false","0"
"824095","2026-06-21","2:10 PM ET","2026-06-21T16:30:37.334Z","A","Kansas City Royals","St. Louis Cardinals","Kauffman Stadium","R","MLB_STATS_API_SCHEDULE","","Stephen Kolek","663568","Stephen Kolek","","PREGAME_ID_MISSING","false","","Dustin May","669160","Dustin May","","PREGAME_ID_MISSING","false","false","0"
"824177","2026-06-21","2:10 PM ET","2026-06-21T16:30:39.631Z","A","Houston Astros","Cleveland Guardians","Daikin Park","R","MLB_STATS_API_SCHEDULE","","Kai-Wei Teng","678906","Kai-Wei Teng","","PREGAME_ID_MISSING","false","","Slade Cecconi","677944","Slade Cecconi","","PREGAME_ID_MISSING","false","false","0"
"824260","2026-06-21","1:40 PM ET","2026-06-21T16:30:42.251Z","A","Detroit Tigers","Chicago White Sox","Comerica Park","R","MLB_STATS_API_SCHEDULE","","Keider Montero","672456","Keider Montero","","PREGAME_ID_MISSING","false","","Davis Martin","663436","Davis Martin","","PREGAME_ID_MISSING","false","false","0"
"824343","2026-06-21","3:10 PM ET","2026-06-21T19:06:35.911Z","A","Colorado Rockies","Pittsburgh Pirates","Coors Field","R","MLB_STATS_API_SCHEDULE","","Michael Lorenzen","547179","Michael Lorenzen","","PREGAME_ID_MISSING","false","","Jared Jones","683003","Jared Jones","","PREGAME_ID_MISSING","false","false","0"
"824908","2026-06-21","1:35 PM ET","2026-06-21T16:30:50.330Z","A","Atlanta Braves","Milwaukee Brewers","Truist Park","R","MLB_STATS_API_SCHEDULE","","Bryce Elder","693821","Bryce Elder","","PREGAME_ID_MISSING","false","","Robert Gasser","688107","Robert Gasser","","PREGAME_ID_MISSING","false","false","0"
"824987","2026-06-21","4:05 PM ET","2026-06-21T19:54:59.812Z","A","Athletics","Los Angeles Angels","Sutter Health Park","R","MLB_STATS_API_SCHEDULE","","Jack Perkins","678022","Jack Perkins","","PREGAME_ID_MISSING","false","","Reid Detmers","672282","Reid Detmers","","PREGAME_ID_MISSING","false","false","0"
"825067","2026-06-21","3:15 PM ET","2026-06-21T19:06:47.201Z","A","Arizona Diamondbacks","Minnesota Twins","Chase Field","R","MLB_STATS_API_SCHEDULE","","Jose Cabrera","703615","Jose Cabrera","","PREGAME_ID_MISSING","false","","Mike Paredes","702474","Mike Paredes","","PREGAME_ID_MISSING","false","false","0"
"822720","2026-06-22","6:45 PM ET","2026-06-22T21:03:42.603Z","A","Washington Nationals","Philadelphia Phillies","Nationals Park","R","MLB_STATS_API_SCHEDULE","","Foster Griffin","656492","Foster Griffin","","PREGAME_ID_MISSING","false","","Tim Mayza","641835","Tim Mayza","","PREGAME_ID_MISSING","false","false","0"
"822800","2026-06-22","7:07 PM ET","2026-06-22T22:25:29.463Z","A","Toronto Blue Jays","Houston Astros","Rogers Centre","R","MLB_STATS_API_SCHEDULE","","Dylan Cease","656302","Dylan Cease","","PREGAME_ID_MISSING","false","","Hunter Brown","686613","Hunter Brown","","PREGAME_ID_MISSING","false","false","0"
"822964","2026-06-22","6:40 PM ET","2026-06-22T22:25:33.352Z","A","Tampa Bay Rays","Kansas City Royals","Tropicana Field","R","MLB_STATS_API_SCHEDULE","","Drew Rasmussen","656876","Drew Rasmussen","","PREGAME_ID_MISSING","false","","Michael Wacha","608379","Michael Wacha","","PREGAME_ID_MISSING","false","false","0"
"823040","2026-06-22","7:45 PM ET","2026-06-22T22:25:36.740Z","A","St. Louis Cardinals","Arizona Diamondbacks","Busch Stadium","R","MLB_STATS_API_SCHEDULE","","Andre Pallante","669467","Andre Pallante","","PREGAME_ID_MISSING","false","","Merrill Kelly","518876","Merrill Kelly","","PREGAME_ID_MISSING","false","false","0"
"823288","2026-06-22","10:10 PM ET","2026-06-23T01:16:50.787Z","A","San Diego Padres","Atlanta Braves","Petco Park","R","MLB_STATS_API_SCHEDULE","","Michael King","650633","Michael King","","PREGAME_ID_MISSING","false","","Grant Holmes","656550","Grant Holmes","","PREGAME_ID_MISSING","false","false","0"
"823692","2026-06-22","7:40 PM ET","2026-06-22T22:25:46.165Z","A","Minnesota Twins","Los Angeles Dodgers","Target Field","R","MLB_STATS_API_SCHEDULE","","Zebby Matthews","805673","Zebby Matthews","","PREGAME_ID_MISSING","false","","Eric Lauer","694361","Will Klein","","PITCHER_CHANGED","false","false","0"
"823851","2026-06-22","6:40 PM ET","2026-06-22T22:25:49.052Z","A","Miami Marlins","Texas Rangers","loanDepot park","R","MLB_STATS_API_SCHEDULE","","Tyler Phillips","663969","Tyler Phillips","","PREGAME_ID_MISSING","false","","Tyler Alexander","641302","Tyler Alexander","","PREGAME_ID_MISSING","false","false","0"
"824016","2026-06-22","9:38 PM ET","2026-06-23T01:17:04.287Z","A","Los Angeles Angels","Baltimore Orioles","Angel Stadium","R","MLB_STATS_API_SCHEDULE","","Sam Aldegheri","691951","Sam Aldegheri","","PREGAME_ID_MISSING","false","","Kyle Bradish","680694","Kyle Bradish","","PREGAME_ID_MISSING","false","false","0"
"824261","2026-06-22","6:10 PM ET","2026-06-22T21:04:13.614Z","A","Detroit Tigers","New York Yankees","Comerica Park","R","MLB_STATS_API_SCHEDULE","","Framber Valdez","664285","Framber Valdez","","PREGAME_ID_MISSING","false","","Gerrit Cole","543037","Gerrit Cole","","PREGAME_ID_MISSING","false","false","0"
"824344","2026-06-22","8:40 PM ET","2026-06-22T22:25:57.744Z","A","Colorado Rockies","Boston Red Sox","Coors Field","R","MLB_STATS_API_SCHEDULE","","Ryan Feltner","663372","Ryan Feltner","","PREGAME_ID_MISSING","false","","Jake Bennett","687562","Jake Bennett","","PREGAME_ID_MISSING","false","false","0"
"824502","2026-06-22","7:10 PM ET","2026-06-22T22:26:00.741Z","A","Cincinnati Reds","Milwaukee Brewers","Great American Ball Park","R","MLB_STATS_API_SCHEDULE","","Brady Singer","663903","Brady Singer","","PREGAME_ID_MISSING","false","","Brandon Woodruff","605540","Brandon Woodruff","","PREGAME_ID_MISSING","false","false","0"
"824585","2026-06-22","7:40 PM ET","2026-06-22T22:26:03.452Z","A","Chicago White Sox","Cleveland Guardians","Rate Field","R","MLB_STATS_API_SCHEDULE","","Anthony Kay","641743","Anthony Kay","","PREGAME_ID_MISSING","false","","Gavin Williams","668909","Gavin Williams","","PREGAME_ID_MISSING","false","false","0"
