game_id,game_date,snapshot_captured_at,pregame_side,pregame_pitcher_name,pregame_pitcher_id,pregame_identity_source,final_side,final_pitcher_name,final_pitcher_id,final_identity_source,match_status,actual_k,scheduled_start,minutes_before_start,reason
"822792","2026-06-29","2026-06-29T22:55:06.600Z","home","Trey Yesavage","702056","PREGAME_LINESCORE_DEFENSE_ID","home","Trey Yesavage","702056","FINAL_PITCHERS_ID","MATCHED","3","2026-06-29T23:07:00.000Z","11.89","game_id y pitcher_id coinciden; actual_k final válido"
"822792","2026-06-29","2026-06-29T22:55:06.600Z","away","Sean Manaea","","","away","Sean Manaea","640455","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-29T23:07:00.000Z","11.89","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822793","2026-06-30","2026-06-30T23:05:32.702Z","home","Kevin Gausman","592332","PREGAME_LINESCORE_DEFENSE_ID","home","Kevin Gausman","","","UNRESOLVED_FINAL_ID","","2026-06-30T23:07:00.000Z","1.454967","El documento final no contiene un ID seguro para este lado"
"822793","2026-06-30","2026-06-30T23:05:32.702Z","away","Nolan McLean","","","away","Nolan McLean","","","UNRESOLVED_PREGAME_ID","","2026-06-30T23:07:00.000Z","1.454967","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822794","2026-06-27","2026-06-27T16:53:45.576Z","home","Dylan Cease","","","home","Dylan Cease","656302","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-27T19:07:00.000Z","133.2404","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822794","2026-06-27","2026-06-27T16:53:45.576Z","away","Cal Quantrill","","","away","Cal Quantrill","615698","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-27T19:07:00.000Z","133.2404","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822795","2026-06-28","2026-06-28T17:24:58.386Z","home","Shane Bieber","669456","PREGAME_LINESCORE_DEFENSE_ID","home","Shane Bieber","669456","FINAL_PITCHERS_ID","MATCHED","4","2026-06-28T17:37:00.000Z","12.0269","game_id y pitcher_id coinciden; actual_k final válido"
"822795","2026-06-28","2026-06-28T17:24:58.386Z","away","Kumar Rocker","","","away","Kumar Rocker","677958","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-28T17:37:00.000Z","12.0269","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822796","2026-06-26","2026-06-26T23:01:17.077Z","home","Patrick Corbin","571578","PREGAME_LINESCORE_DEFENSE_ID","home","Patrick Corbin","571578","FINAL_PITCHERS_ID","MATCHED","5","2026-06-26T23:07:00.000Z","5.715383","game_id y pitcher_id coinciden; actual_k final válido"
"822796","2026-06-26","2026-06-26T23:01:17.077Z","away","Nathan Eovaldi","","","away","Nathan Eovaldi","543135","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-26T23:07:00.000Z","5.715383","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822797","2026-06-25","2026-06-25T20:14:34.527Z","home","Kevin Gausman","592332","PREGAME_LINESCORE_DEFENSE_ID","home","Kevin Gausman","592332","FINAL_BOXSCORE_PLAYER_ID","MATCHED","4","2026-06-25T23:07:00.000Z","172.42455","game_id y pitcher_id coinciden; actual_k final válido"
"822797","2026-06-25","2026-06-25T20:14:34.527Z","away","MacKenzie Gore","","","away","MacKenzie Gore","669022","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-06-25T23:07:00.000Z","172.42455","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822798","2026-06-24","2026-06-24T21:17:14.600Z","home","Trey Yesavage","702056","PREGAME_LINESCORE_DEFENSE_ID","home","Trey Yesavage","702056","FINAL_PITCHERS_ID","MATCHED","5","2026-06-24T23:07:00.000Z","109.756667","game_id y pitcher_id coinciden; actual_k final válido"
"822798","2026-06-24","2026-06-24T21:17:14.600Z","away","Mike Burrows","","","away","Mike Burrows","681347","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-24T23:07:00.000Z","109.756667","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822799","2026-06-23","2026-06-23T20:03:09.886Z","home","Shane Bieber","","","home","Shane Bieber","669456","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-23T20:07:00.000Z","3.835233","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822799","2026-06-23","2026-06-23T20:03:09.886Z","away","Peter Lambert","","","away","Peter Lambert","663567","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-23T20:07:00.000Z","3.835233","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822800","2026-06-22","2026-06-22T22:25:29.463Z","home","Dylan Cease","","","home","Dylan Cease","656302","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-22T23:07:00.000Z","41.50895","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822800","2026-06-22","2026-06-22T22:25:29.463Z","away","Hunter Brown","","","away","Hunter Brown","686613","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-22T23:07:00.000Z","41.50895","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822801","2026-06-14","2026-06-14T17:29:11.819Z","home","Patrick Corbin","","","home","Patrick Corbin","","","UNRESOLVED_PREGAME_ID","","2026-06-14T17:37:00.000Z","7.803017","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822801","2026-06-14","2026-06-14T17:29:11.819Z","away","Will Warren","","","away","Will Warren","","","UNRESOLVED_PREGAME_ID","","2026-06-14T17:37:00.000Z","7.803017","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822802","2026-06-13","2026-06-13T13:14:40.688Z","home","Kevin Gausman","","","home","Kevin Gausman","","","UNRESOLVED_PREGAME_ID","","2026-06-13T19:07:00.000Z","352.321867","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822802","2026-06-13","2026-06-13T13:14:40.688Z","away","Cam Schlittler","","","away","Cam Schlittler","","","UNRESOLVED_PREGAME_ID","","2026-06-13T19:07:00.000Z","352.321867","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822803","2026-06-12","2026-06-12T21:09:48.348Z","home","Trey Yesavage","","","home","Trey Yesavage","","","UNRESOLVED_PREGAME_ID","","2026-06-12T23:37:00.000Z","147.1942","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822803","2026-06-12","2026-06-12T21:09:48.348Z","away","Ryan Weathers","","","away","Ryan Weathers","","","UNRESOLVED_PREGAME_ID","","2026-06-12T23:37:00.000Z","147.1942","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822868","2026-07-27","2026-07-27T13:36:54.626Z","home","Kumar Rocker","","","home","Kumar Rocker","677958","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-27T18:35:00.000Z","298.089567","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822868","2026-07-27","2026-07-27T13:36:54.626Z","away","George Kirby","","","away","George Kirby","669923","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-27T18:35:00.000Z","298.089567","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822869","2026-07-25","2026-07-25T13:36:46.814Z","home","Nathan Eovaldi","","","home","Nathan Eovaldi","543135","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-25T23:15:00.000Z","578.219767","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822869","2026-07-25","2026-07-25T13:36:46.814Z","away","Bryan Woo","","","away","Bryan Woo","693433","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-25T23:15:00.000Z","578.219767","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822871","2026-07-21","2026-07-21T22:26:32.606Z","home","Kumar Rocker","677958","PREGAME_LINESCORE_DEFENSE_ID","home","Kumar Rocker","677958","FINAL_PITCHERS_ID","MATCHED","6","2026-07-22T00:05:00.000Z","98.456567","game_id y pitcher_id coinciden; actual_k final válido"
"822871","2026-07-21","2026-07-21T22:26:32.606Z","away","Noah Schultz","","","away","Noah Schultz","702273","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-22T00:05:00.000Z","98.456567","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822872","2026-07-24","2026-07-24T19:49:04.377Z","home","MacKenzie Gore","","","home","MacKenzie Gore","669022","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-25T00:05:00.000Z","255.92705","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822872","2026-07-24","2026-07-24T19:49:04.377Z","away","Bryce Miller","","","away","Bryce Miller","682243","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-25T00:05:00.000Z","255.92705","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822873","2026-07-22","2026-07-22T19:27:50.671Z","home","Tyler Alexander","","","home","Tyler Alexander","641302","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-23T00:05:00.000Z","277.155483","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822873","2026-07-22","2026-07-22T19:27:50.671Z","away","Anthony Kay","","","away","Anthony Kay","641743","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-23T00:05:00.000Z","277.155483","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822874","2026-07-20","2026-07-20T16:37:43.760Z","home","Jacob deGrom","","","home","Jacob deGrom","594798","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-21T00:05:00.000Z","447.270667","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822874","2026-07-20","2026-07-20T16:37:43.760Z","away","Erick Fedde","","","away","Erick Fedde","607200","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-21T00:05:00.000Z","447.270667","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822875","2026-07-11","2026-07-11T21:45:38.221Z","home","Kumar Rocker","677958","PREGAME_LINESCORE_DEFENSE_ID","home","Kumar Rocker","677958","FINAL_BOXSCORE_PLAYER_ID","MATCHED","6","2026-07-11T23:05:00.000Z","79.362983","game_id y pitcher_id coinciden; actual_k final válido"
"822875","2026-07-11","2026-07-11T21:45:38.221Z","away","Peter Lambert","","","away","Peter Lambert","663567","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-07-11T23:05:00.000Z","79.362983","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822876","2026-07-12","2026-07-12T16:55:52.712Z","home","MacKenzie Gore","669022","PREGAME_LINESCORE_DEFENSE_ID","home","MacKenzie Gore","669022","FINAL_PITCHERS_ID","MATCHED","4","2026-07-12T18:35:00.000Z","99.121467","game_id y pitcher_id coinciden; actual_k final válido"
"822876","2026-07-12","2026-07-12T16:55:52.712Z","away","Cristian Javier","","","away","Cristian Javier","664299","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-12T18:35:00.000Z","99.121467","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822877","2026-07-09","2026-07-09T21:00:57.612Z","home","Nathan Eovaldi","","","home","Nathan Eovaldi","543135","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-10T00:05:00.000Z","184.0398","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822877","2026-07-09","2026-07-09T21:00:57.612Z","away","Reid Detmers","","","away","Reid Detmers","672282","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-10T00:05:00.000Z","184.0398","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822878","2026-07-10","2026-07-10T20:34:20.442Z","home","Cal Quantrill","","","home","Cal Quantrill","615698","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-11T00:05:00.000Z","210.6593","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822878","2026-07-10","2026-07-10T20:34:20.442Z","away","Hunter Brown","","","away","Hunter Brown","686613","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-11T00:05:00.000Z","210.6593","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822879","2026-07-05","2026-07-05T19:21:53.972Z","home","Kumar Rocker","677958","PREGAME_LINESCORE_DEFENSE_ID","home","Kumar Rocker","677958","FINAL_PITCHERS_ID","MATCHED","4","2026-07-05T19:30:00.000Z","8.100467","game_id y pitcher_id coinciden; actual_k final válido"
"822879","2026-07-05","2026-07-05T19:21:53.972Z","away","Casey Mize","","","away","Casey Mize","663554","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-05T19:30:00.000Z","8.100467","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822880","2026-07-08","2026-07-08T20:22:06.355Z","home","MacKenzie Gore","","","home","MacKenzie Gore","669022","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-09T00:05:00.000Z","222.894083","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822880","2026-07-08","2026-07-08T20:22:06.355Z","away","Walbert Ureña","","","away","Walbert Ureña","700712","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-09T00:05:00.000Z","222.894083","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822881","2026-07-07","2026-07-07T23:57:31.981Z","home","Jacob deGrom","594798","PREGAME_LINESCORE_DEFENSE_ID","home","Jacob deGrom","594798","FINAL_PITCHERS_ID","MATCHED","7","2026-07-08T00:05:00.000Z","7.466983","game_id y pitcher_id coinciden; actual_k final válido"
"822881","2026-07-07","2026-07-07T23:57:31.981Z","away","José Soriano","","","away","José Soriano","667755","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-08T00:05:00.000Z","7.466983","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822882","2026-07-04","2026-07-04T19:13:50.245Z","home","Cal Quantrill","615698","PREGAME_LINESCORE_DEFENSE_ID","home","Cal Quantrill","615698","FINAL_PITCHERS_ID","MATCHED","2","2026-07-04T20:05:00.000Z","51.162583","game_id y pitcher_id coinciden; actual_k final válido"
"822882","2026-07-04","2026-07-04T19:13:50.245Z","away","Jack Flaherty","","","away","Jack Flaherty","656427","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-04T20:05:00.000Z","51.162583","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822883","2026-06-21","2026-06-21T18:16:09.592Z","home","Nathan Eovaldi","","","home","Nathan Eovaldi","543135","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-21T18:35:00.000Z","18.840133","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822883","2026-06-21","2026-06-21T18:16:09.592Z","away","Wandy Peralta","","","away","Wandy Peralta","593974","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-21T18:35:00.000Z","18.840133","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822884","2026-07-02","2026-07-02T21:55:01.566Z","home","Nathan Eovaldi","543135","PREGAME_LINESCORE_DEFENSE_ID","home","Nathan Eovaldi","543135","FINAL_PITCHERS_ID","MATCHED","9","2026-07-03T00:05:00.000Z","129.9739","game_id y pitcher_id coinciden; actual_k final válido"
"822884","2026-07-02","2026-07-02T21:55:01.566Z","away","Framber Valdez","","","away","Framber Valdez","664285","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-03T00:05:00.000Z","129.9739","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822885","2026-06-20","2026-06-20T17:15:36.922Z","home","MacKenzie Gore","","","home","MacKenzie Gore","669022","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-20T20:05:00.000Z","169.384633","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822885","2026-06-20","2026-06-20T17:15:36.922Z","away","Walker Buehler","","","away","Walker Buehler","621111","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-20T20:05:00.000Z","169.384633","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822886","2026-06-19","2026-06-20T00:00:48.870Z","home","Jacob deGrom","","","home","Jacob deGrom","594798","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-20T00:05:00.000Z","4.1855","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822886","2026-06-19","2026-06-20T00:00:48.870Z","away","Randy Vásquez","","","away","Randy Vásquez","681190","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-20T00:05:00.000Z","4.1855","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822887","2026-06-15","2026-06-16T00:01:18.037Z","home","MacKenzie Gore","","","home","MacKenzie Gore","669022","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-16T00:05:00.000Z","3.699383","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822887","2026-06-15","2026-06-16T00:01:18.037Z","away","Mike Paredes","","","away","Mike Paredes","702474","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-16T00:05:00.000Z","3.699383","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822888","2026-06-16","2026-06-16T23:23:52.660Z","home","Kumar Rocker","","","home","Kumar Rocker","677958","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-17T00:05:00.000Z","41.122333","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822888","2026-06-16","2026-06-16T23:23:52.660Z","away","Zebby Matthews","","","away","Zebby Matthews","805673","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-17T00:05:00.000Z","41.122333","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822889","2026-06-18","2026-06-18T18:05:37.536Z","home","Jack Leiter","","","home","Jack Leiter","683004","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-06-18T18:35:00.000Z","29.3744","No existe documento final válido para el game_id"
"822889","2026-06-18","2026-06-18T18:05:37.536Z","away","Joe Ryan","","","away","Joe Ryan","657746","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-06-18T18:35:00.000Z","29.3744","No existe documento final válido para el game_id"
"822942","2026-08-14","2026-08-14T13:34:40.840Z","home","Steven Matz","","","home","Steven Matz","571927","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-08-14T23:10:00.000Z","575.319333","No existe documento final válido para el game_id"
"822947","2026-07-29","2026-07-29T18:55:44.077Z","home","Casey Legumina","","","home","Casey Legumina","668984","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-29T22:40:00.000Z","224.265383","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822947","2026-07-29","2026-07-29T18:55:44.077Z","away","MacKenzie Gore","","","away","MacKenzie Gore","669022","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-29T22:40:00.000Z","224.265383","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822948","2026-07-25","2026-07-25T13:36:18.620Z","home","Nick Martinez","","","home","Nick Martinez","607259","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-25T22:10:00.000Z","513.689667","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822948","2026-07-25","2026-07-25T13:36:18.620Z","away","Tanner Bibee","","","away","Tanner Bibee","676440","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-25T22:10:00.000Z","513.689667","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822951","2026-07-12","2026-07-12T16:55:56.862Z","home","Ian Seymour","693855","PREGAME_LINESCORE_DEFENSE_ID","home","Ian Seymour","693855","FINAL_PITCHERS_ID","MATCHED","3","2026-07-12T17:40:00.000Z","44.0523","game_id y pitcher_id coinciden; actual_k final válido"
"822951","2026-07-12","2026-07-12T16:55:56.862Z","away","Emerson Hancock","","","away","Emerson Hancock","676106","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-12T17:40:00.000Z","44.0523","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822952","2026-07-24","2026-07-24T19:49:08.384Z","home","Shane McClanahan","663556","PREGAME_LINESCORE_DEFENSE_ID","home","Shane McClanahan","663556","FINAL_PITCHERS_ID","MATCHED","3","2026-07-24T23:10:00.000Z","200.860267","game_id y pitcher_id coinciden; actual_k final válido"
"822952","2026-07-24","2026-07-24T19:49:08.384Z","away","Joey Cantillo","","","away","Joey Cantillo","676282","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-24T23:10:00.000Z","200.860267","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822953","2026-07-11","2026-07-11T15:45:06.283Z","home","Griffin Jax","","","home","Griffin Jax","643377","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-07-11T20:10:00.000Z","264.895283","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822953","2026-07-11","2026-07-11T15:45:06.283Z","away","Logan Gilbert","","","away","Logan Gilbert","669302","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-07-11T20:10:00.000Z","264.895283","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822954","2026-07-09","2026-07-09T17:04:56.969Z","home","Drew Rasmussen","656876","PREGAME_LINESCORE_DEFENSE_ID","home","Drew Rasmussen","656876","FINAL_PITCHERS_ID","MATCHED","2","2026-07-09T17:10:00.000Z","5.050517","game_id y pitcher_id coinciden; actual_k final válido"
"822954","2026-07-09","2026-07-09T17:04:56.969Z","away","Paul Blackburn","","","away","Paul Blackburn","621112","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-09T17:10:00.000Z","5.050517","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822955","2026-07-10","2026-07-10T20:34:24.297Z","home","Nick Martinez","607259","PREGAME_LINESCORE_DEFENSE_ID","home","Nick Martinez","607259","FINAL_PITCHERS_ID","MATCHED","1","2026-07-10T23:10:00.000Z","155.59505","game_id y pitcher_id coinciden; actual_k final válido"
"822955","2026-07-10","2026-07-10T20:34:24.297Z","away","Luis Castillo","","","away","Luis Castillo","622491","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-10T23:10:00.000Z","155.59505","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822956","2026-07-07","2026-07-07T21:55:13.893Z","home","Ian Seymour","693855","PREGAME_LINESCORE_DEFENSE_ID","home","Ian Seymour","693855","FINAL_PITCHERS_ID","MATCHED","12","2026-07-07T22:40:00.000Z","44.76845","game_id y pitcher_id coinciden; actual_k final válido"
"822956","2026-07-07","2026-07-07T21:55:13.893Z","away","Will Warren","","","away","Will Warren","701542","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-07T22:40:00.000Z","44.76845","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822957","2026-07-08","2026-07-08T20:22:10.363Z","home","Shane McClanahan","663556","PREGAME_LINESCORE_DEFENSE_ID","home","Shane McClanahan","663556","FINAL_PITCHERS_ID","MATCHED","5","2026-07-08T22:40:00.000Z","137.827283","game_id y pitcher_id coinciden; actual_k final válido"
"822957","2026-07-08","2026-07-08T20:22:10.363Z","away","Gerrit Cole","","","away","Gerrit Cole","543037","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-08T22:40:00.000Z","137.827283","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822958","2026-07-06","2026-07-06T22:27:34.399Z","home","Griffin Jax","643377","PREGAME_LINESCORE_DEFENSE_ID","home","Griffin Jax","643377","FINAL_PITCHERS_ID","MATCHED","10","2026-07-06T22:40:00.000Z","12.426683","game_id y pitcher_id coinciden; actual_k final válido"
"822958","2026-07-06","2026-07-06T22:27:34.399Z","away","Cam Schlittler","","","away","Cam Schlittler","693645","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-06T22:40:00.000Z","12.426683","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822959","2026-06-28","2026-06-28T17:25:02.982Z","home","Drew Rasmussen","656876","PREGAME_LINESCORE_DEFENSE_ID","home","Drew Rasmussen","656876","FINAL_PITCHERS_ID","MATCHED","5","2026-06-28T17:40:00.000Z","14.9503","game_id y pitcher_id coinciden; actual_k final válido"
"822959","2026-06-28","2026-06-28T17:25:02.982Z","away","Merrill Kelly","","","away","Merrill Kelly","518876","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-28T17:40:00.000Z","14.9503","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"822960","2026-06-27","2026-06-27T22:09:00.156Z","home","Cole Sulser","642121","PREGAME_LINESCORE_DEFENSE_ID","home","Cole Sulser","642121","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-06-27T22:10:00.000Z","0.9974","No existe documento final válido para el game_id"
"822960","2026-06-27","2026-06-27T22:09:00.156Z","away","Jose Cabrera","","","away","Jose Cabrera","703615","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-06-27T22:10:00.000Z","0.9974","No existe documento final válido para el game_id"
"822961","2026-06-25","2026-06-25T16:04:39.366Z","home","Casey Legumina","668984","PREGAME_LINESCORE_DEFENSE_ID","home","Casey Legumina","668984","FINAL_BOXSCORE_PLAYER_ID","MATCHED","0","2026-06-25T16:10:00.000Z","5.3439","game_id y pitcher_id coinciden; actual_k final válido"
"822961","2026-06-25","2026-06-25T16:04:39.366Z","away","Seth Lugo","","","away","Seth Lugo","607625","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-06-25T16:10:00.000Z","5.3439","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
