"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
,"2026-05-27",,,,"Guerrero Jr., Vladimir",665489,656848,,"automatic_ball",,,,,,,"R","R","R","TOR","MIA","B",,,2,0,2026,,,,,,664770,,2,5,"Bot",,,,,,,,,,,,,,,,,,,,,822809,689414,666624,669364,688363,672640,669065,805300,683357,,,,,,,,,42,3,,1,1,1,1,1,1,1,1,,,,"0.003",,,,,,,,0,0,0.551,0.551,32,27,32,27,1,2,3,3,2,1,,,,,,,,,
,"2026-05-27",,,,"Guerrero Jr., Vladimir",665489,656848,,"automatic_ball",,,,,,,"R","R","R","TOR","MIA","B",,,0,0,2026,,,,,,664770,,2,5,"Bot",,,,,,,,,,,,,,,,,,,,,822809,689414,666624,669364,688363,672640,669065,805300,683357,,,,,,,,,42,1,,1,1,1,1,1,1,1,1,,,,"0.001",,,,,,,,0,0,0.547,0.547,32,27,32,27,1,2,3,3,2,1,,,,,,,,,
,"2026-05-27",,,,"Guerrero Jr., Vladimir",665489,656848,,"automatic_ball",,,,,,,"R","R","R","TOR","MIA","B",,,1,0,2026,,,,,,664770,,2,5,"Bot",,,,,,,,,,,,,,,,,,,,,822809,689414,666624,669364,688363,672640,669065,805300,683357,,,,,,,,,42,2,,1,1,1,1,1,1,1,1,,,,"0.003",,,,,,,,0,0,0.548,0.548,32,27,32,27,1,2,3,3,2,1,,,,,,,,,
"SI","2026-05-24","92.1","-2.18","5.78","Guerrero Jr., Vladimir",665489,656605,"hit_by_pitch","hit_by_pitch",,,,,11,"Vladimir Guerrero Jr. hit by pitch. Brandon Valenzuela to 2nd.","R","R","R","TOR","PIT","B",,,0,0,2026,"-1.21","0.61",-2.233345188187501,3.4145136216815493,,,678218,2,5,"Bot",,,,,,,2.5531730470770118,-134.13566328733984,-1.3542873746185595,-15.177834717242769,29.257830870344247,-24.748479043103647,3.208595801,1.619291339,,,,"92.7",2378,"6.6",822813,682848,687462,664040,693304,669707,668804,663968,699013,"53.89",,0.729521,"0.7",1,0,0,,43,1,"Sinker",1,2,1,2,2,1,1,2,"Standard","Standard",220,"0.032","0.268",,,,,"-0.268",,-1,-1,0.375,0.375,30,27,30,27,3,2,5,1,6,3,"2.08","1.21","1.21","39.0",,,,,
"FC","2026-05-24","88.8","-2.14","5.81","Guerrero Jr., Vladimir",665489,656605,"walk","ball",,,,,14,"Vladimir Guerrero Jr. walks.","R","R","R","TOR","PIT","B",,,3,1,2026,"0.08","0.55",0.9884345092154786,0.662427975094805,,,,0,4,"Bot",,,,,,,7.458108054117127,-128.9988179332319,-7.537617637962294,-0.515701795408806,24.69061385088517,-24.66272955978076,3.208595801,1.619291339,,,,"89.9",2597,"6.9",822813,682848,687462,664040,693304,669707,668804,663968,699013,"53.65",,0.69862,"0.7",1,0,0,,29,5,"Cutter",0,2,0,2,2,0,0,2,"Standard","Standard",194,"0.029","0.257",,,,,"-0.257",,-2,-2,0.33,0.33,30,27,30,27,2,1,5,1,6,3,"2.33","-0.08","-0.08","38.9",,,,,
"FC","2026-05-24","88.9","-2.07","5.83","Guerrero Jr., Vladimir",665489,656605,,"ball",,,,,12,,"R","R","R","TOR","PIT","B",,,2,1,2026,"0.24","0.77",0.03051208344514708,4.375354001957279,,,,0,4,"Bot",,,,,,,4.576667731975644,-129.52320185932504,0.9527923506507947,1.7573768532574363,25.829079479118782,-23.922232733426366,3.208595801,1.619291339,,,,"89.3",2372,"6.4",822813,682848,687462,664040,693304,669707,668804,663968,699013,"54.13",,,,,,,,29,4,"Cutter",0,2,0,2,2,0,0,2,"Standard","Standard",181,"0.014","0.14",,,,,"-0.14",,-2,-2,0.316,0.316,30,27,30,27,2,1,5,1,6,3,"2.1","-0.24","-0.24","36.7",,,,,
"CH","2026-05-24","89","-2.13","5.86","Guerrero Jr., Vladimir",665489,656605,,"ball",,,,,14,,"R","R","R","TOR","PIT","B",,,1,1,2026,"-1.21","0.48",0.8987309494663707,0.5098009561486045,,,,0,4,"Bot",,,,,,,9.963572885305092,-129.0817981929399,-7.854618134594203,-15.55123837451151,26.345322843003473,-25.29839303510087,3.208595801,1.619291339,,,,"89.5",1606,"6.7",822813,682848,687462,664040,693304,669707,668804,663968,699013,"53.75",,,,,,,,29,3,"Changeup",0,2,0,2,2,0,0,2,"Standard","Standard",234,"0.006","0.064",,,,,"-0.064",,-2,-2,0.31,0.31,30,27,30,27,2,1,5,1,6,3,"2.41","1.21","1.21","38.5",,,,,
"FF","2026-05-24","92.2","-2.1","5.79","Guerrero Jr., Vladimir",665489,656605,,"foul",,,,,1,,"R","R","R","TOR","PIT","S",,,1,0,2026,"-0.73","1.47",-0.4733604986074046,3.2772074474750426,,,,0,4,"Bot",,,,,,,5.752290039745974,-134.19953391835728,-3.674067777662079,-10.110121123533654,28.981265925154517,-13.757074152550729,3.208595801,1.619291339,205,"73.4",24,"92.9",2432,"6.7",822813,682848,687462,664040,693304,669707,668804,663968,699013,"53.79",,,,,,,,29,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",215,"-0.006","-0.055","77.6","6.8",,,"0.055","88.0",-2,-2,0.316,0.316,30,27,30,27,2,1,5,1,6,3,"1.21","0.73","0.73","37.8",-3.8104134805773957,2.7132562869315433,25.724390936513068,32.54791724750609,28.69521620171796
"FF","2026-05-24","91.8","-2.14","5.84","Guerrero Jr., Vladimir",665489,656605,,"ball",,,,,11,,"R","R","R","TOR","PIT","B",,,0,0,2026,"-0.78","1.47",-0.18502846108477822,3.781802526954786,,,,0,4,"Bot",,,,,,,6.629372965923098,-133.61516277216145,-2.436128962292636,-10.747528315312872,28.935645412117847,-14.242434400272725,3.208595801,1.619291339,,,,"92.4",2447,"6.6",822813,682848,687462,664040,693304,669707,668804,663968,699013,"53.87",,,,,,,,29,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",210,"0.005","0.043",,,,,"-0.043",,-2,-2,0.311,0.311,30,27,30,27,2,1,5,1,6,3,"1.23","0.78","0.78","38.9",,,,,
"SL","2026-05-24","87.6","-2.25","5.68","Guerrero Jr., Vladimir",665489,656605,"walk","blocked_ball",,,,,14,"Vladimir Guerrero Jr. walks. Daulton Varsho to 2nd.","R","R","R","TOR","PIT","B",,,3,2,2026,"0.38","0.25",1.247263284986333,0.45518068740886397,,,662139,1,1,"Bot",,,,,,,7.610531286550379,-127.37275415922072,-6.856967959964626,2.754179002854434,24.127842212648286,-28.25069502366821,3.208595801,1.619291339,,,,"88.9",2653,"7",822813,682848,687462,664040,693304,669707,668804,663968,699013,"53.52",,0.69862,"0.7",1,0,0,,7,6,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",102,"0.034","0.266",,,,,"-0.266",,-1,-1,0.456,0.456,30,27,30,27,1,0,5,1,6,3,"2.7","-0.38","-0.38","36.7",,,,,
"SI","2026-05-24","93","-2","5.71","Guerrero Jr., Vladimir",665489,656605,,"ball",,,,,14,,"R","R","R","TOR","PIT","B",,,2,2,2026,"-1.05","0.68",0.9295998987628671,1.122817679268699,,,662139,1,1,"Bot",,,,,,,9.853195252377274,-135.01616570966544,-7.321030504016354,-14.940641125666701,28.517283209219396,-22.393218373329734,3.208595801,1.619291339,,,,"94.1",2485,"7",822813,682848,687462,664040,693304,669707,668804,663968,699013,"53.48",,,,,,,,7,5,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",221,"0.01","0.075",,,,,"-0.075",,-1,-1,0.446,0.446,30,27,30,27,1,0,5,1,6,3,"1.96","1.05","1.05","38.5",,,,,
"ST","2026-05-24","82.9","-2.26","5.58","Guerrero Jr., Vladimir",665489,656605,,"ball",,,,,14,,"R","R","R","TOR","PIT","B",,,1,2,2026,"1.11","-0.21",2.665116139658459,0.9743463809327864,,,662139,1,1,"Bot",,,,,,,8.965298307779664,-120.39550910354885,-3.316080815448388,8.822980777047789,25.511632938097907,-33.673804659036485,3.208595801,1.619291339,,,,"83.2",2776,"6.8",822813,682848,687462,664040,693304,669707,668804,663968,699013,"53.72",,,,,,,,7,4,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",57,"0.005","0.053",,,,,"-0.053",,-1,-1,0.441,0.441,30,27,30,27,1,0,5,1,6,3,"3.56","-1.11","-1.11","33.2",,,,,
"SL","2026-05-24","87.7","-2.12","5.77","Guerrero Jr., Vladimir",665489,656605,,"ball",,,,,14,,"R","R","R","TOR","PIT","B",,,0,2,2026,"0.33","0.28",1.1739419603575891,0.946223474090421,,,662139,1,1,"Bot",,,,,,,7.218901222716525,-127.57867835059297,-5.9462303211547765,2.244943334222993,24.230389596572177,-28.183507146669378,3.208595801,1.619291339,,,,"88.7",2574,"6.7",822813,682848,687462,664040,693304,669707,668804,663968,699013,"53.77",,,,,,,,7,3,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",148,"0.003","0.018",,,,,"-0.018",,-1,-1,0.438,0.438,30,27,30,27,1,0,5,1,6,3,"2.67","-0.33","-0.33","39.6",,,,,
"SL","2026-05-24","86.7","-2.11","5.78","Guerrero Jr., Vladimir",665489,656605,,"swinging_strike",,,,,14,,"R","R","R","TOR","PIT","S",,,0,1,2026,"0.34","0.3",1.553812900329469,1.2150814769908376,,,662139,1,1,"Bot",,,,,,,8.009344268055866,-126.07491406758518,-5.161783781726227,2.068921766930866,24.309846446021613,-28.1026828104971,3.208595801,1.619291339,,,,"87.7",2574,"6.8",822813,682848,687462,664040,693304,669707,668804,663968,699013,"53.67",,,,,,,,7,2,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",131,"-0.008","-0.058","52.4","8.2","4.930086744",,"0.058",,-1,-1,0.446,0.446,30,27,30,27,1,0,5,1,6,3,"2.72","-0.34","-0.34","39.2",4.118333544732431,-8.939546709959844,27.128847187478623,54.898914583935806,37.973839025059
"SI","2026-05-24","92.3","-2.26","5.78","Guerrero Jr., Vladimir",665489,656605,,"called_strike",,,,,7,,"R","R","R","TOR","PIT","S",,,0,0,2026,"-1.28","0.68",-0.5889048319485748,1.7472671161987487,,,662139,1,1,"Bot",,,,,,,7.060743953492897,-134.20799670767715,-5.753825126204993,-16.9673179525222,28.38131029042497,-22.879730830672585,3.208595801,1.619291339,,,,"92.9",2341,"6.7",822813,682848,687462,664040,693304,669707,668804,663968,699013,"53.84",,,,,,,,7,1,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",222,"-0.004","-0.038",,,,,"0.038",,-1,-1,0.45,0.45,30,27,30,27,1,0,5,1,6,3,"1.99","1.28","1.28","37.5",,,,,
"FF","2026-05-23","97.4","-2.57","5.81","Guerrero Jr., Vladimir",665489,694973,"single","hit_into_play",,,,,3,"Vladimir Guerrero Jr. singles on a sharp ground ball to right fielder Esmerlyn Valdez.","R","R","R","TOR","PIT","X",9,"ground_ball",2,2,2026,"-1.14","1.08",0.3351351814884631,3.0844868287317198,,,,0,6,"Bot",175.37,144.07,,,,,10.39571326748735,-141.52947873805454,-4.158688809745885,-17.683672493494722,31.009355429871878,-16.87721898529305,3.208595801,1.619291339,110,"103.2",2,"97.8",2061,"6.5",822814,680779,687462,693304,669707,804606,668804,691373,699013,"53.99",0.514,0.479,"0.9",1,1,0,4,44,6,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",230,"0.055","0.474","70.4","6.7",,0.578,"-0.474","103.2",0,0,0.571,0.571,24,27,24,27,3,2,6,1,5,1,"1.32","1.14","1.14","30.7",-13.895945800609685,23.77784105163545,27.171862606938472,43.94332334786097,16.810789458610373
"CH","2026-05-23","88.8","-2.79","5.67","Guerrero Jr., Vladimir",665489,694973,,"foul",,,,,13,,"R","R","R","TOR","PIT","S",,,2,2,2026,"-1.45","0.43",-1.5141264633833134,1.9145889697394027,,,,0,6,"Bot",,,,,,,6.225481672634246,-129.17576235367284,-3.835638158262549,-17.535888709561252,27.86483224277417,-26.693137145608233,3.208595801,1.619291339,143,"77.6",72,"89.4",1923,"6.8",822814,680779,687462,693304,669707,804606,668804,691373,699013,"53.72",,,,,,,,44,5,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",256,"0","0","77.2","9.0",,,"0","88.0",0,0,0.571,0.571,24,27,24,27,3,2,6,1,5,1,"2.47","1.45","1.45","25.3",19.89559867500515,-47.59829914801935,33.16438450089734,20.21052441772884,53.960458980926504
"ST","2026-05-23","85.1","-2.63","5.65","Guerrero Jr., Vladimir",665489,694973,,"ball",,,,,14,,"R","R","R","TOR","PIT","B",,,1,2,2026,"1.04","0.56",1.4014011932362935,1.786683651017153,,,,0,6,"Bot",,,,,,,7.319663566772703,-123.69248454133816,-3.6941079613825014,9.134914592692997,25.10647238519908,-25.89194975405348,3.208595801,1.619291339,,,,"86.4",2279,"7.2",822814,680779,687462,693304,669707,804606,668804,691373,699013,"53.31",,,,,,,,44,4,"Sweeper",1,1,1,1,1,1,1,1,"Standard","Standard",90,"0.005","0.046",,,,,"-0.046",,0,0,0.566,0.566,24,27,24,27,3,2,6,1,5,1,"2.6","-1.04","-1.04","26.5",,,,,
"SI","2026-05-23","96.1","-2.6","5.8","Guerrero Jr., Vladimir",665489,694973,,"foul",,,,,11,,"R","R","R","TOR","PIT","S",,,1,1,2026,"-1.45","0.83",-1.2103601904672137,3.3363207889419946,,,,0,6,"Bot",,,,,,,7.00282207329111,-139.7377233132145,-2.6569810913111866,-20.610139057208244,32.0790214211571,-20.89087902435126,3.208595801,1.619291339,181,"63.9",28,"96.5",2190,"6.6",822814,680779,687462,693304,669707,804606,668804,691373,699013,"53.93",,,,,,,,44,3,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",230,"-0.008","-0.061","64.4","5.8",,,"0.061","88.0",0,0,0.574,0.574,24,27,24,27,3,2,6,1,5,1,"1.64","1.45","1.45","28.7",-14.083941510634274,19.234334697848176,29.443399845733605,22.943337597624048,18.019343543683977
"SI","2026-05-23","95.5","-2.68","5.75","Guerrero Jr., Vladimir",665489,694973,,"ball",,,,,11,,"R","R","R","TOR","PIT","B",,,0,1,2026,"-1.52","0.52",-2.230913934995595,2.952529093202336,,,,0,6,"Bot",,,,,,,4.6934795284552475,-139.03879380447532,-2.737662077308918,-20.821632705831195,32.083751772634024,-25.06269317171194,3.208595801,1.619291339,,,,"96.1",2037,"6.7",822814,680779,687462,693304,669707,804606,668804,691373,699013,"53.84",,,,,,,,44,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",234,"0.003","0.03",,,,,"-0.03",,0,0,0.571,0.571,24,27,24,27,3,2,6,1,5,1,"1.99","1.52","1.52","27.6",,,,,
"SI","2026-05-23","95","-2.71","5.77","Guerrero Jr., Vladimir",665489,694973,,"called_strike",,,,,7,,"R","R","R","TOR","PIT","S",,,0,0,2026,"-1.51","0.65",-0.49407466135941625,1.6987224316494223,,,,0,6,"Bot",,,,,,,9.221481099531744,-138.0073448028993,-6.2546525301376406,-21.408595984478175,30.760779780747693,-22.654678998076875,3.208595801,1.619291339,,,,"95.4",2120,"6.6",822814,680779,687462,693304,669707,804606,668804,691373,699013,"53.9",,,,,,,,44,1,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",228,"-0.005","-0.042",,,,,"0.042",,0,0,0.576,0.576,24,27,24,27,3,2,6,1,5,1,"1.89","1.51","1.51","26.4",,,,,
"ST","2026-05-23","84.2","-2.78","5.63","Guerrero Jr., Vladimir",665489,694973,"field_out","hit_into_play",,,,,3,"Vladimir Guerrero Jr. pops out to first baseman Spencer Horwitz in foul territory.","R","R","R","TOR","PIT","X",3,"popup",1,0,2026,"1.05","0.5",0.3592580874913812,3.2839191064680473,,,,2,3,"Bot",154.9,203.69,,,,,5.102991838102458,-122.58332442105875,0.14131845187815917,9.504471227101119,25.0702237685715,-27.41586812474874,3.208595801,1.619291339,83,"82.1",76,"84.5",2443,"6.5",822814,680779,687462,693304,669707,804606,668804,691373,699013,"53.97",0.011,0.015,"0",1,0,0,3,24,2,"Sweeper",1,0,1,0,0,1,1,0,"Standard","Standard",95,"-0.011","-0.302","79.0","7.3",,0.019,"0.302","88.0",1,1,0.634,0.634,24,27,24,27,2,1,6,1,5,1,"2.72","-1.05","-1.05","26.1",1.3350663166433079,-0.9376103845101411,20.07800617417352,41.43715608356673,36.68207606377328
"ST","2026-05-23","85.6","-2.29","5.57","Guerrero Jr., Vladimir",665489,694973,,"ball",,,,,14,,"R","R","R","TOR","PIT","B",,,0,0,2026,"1.07","0.71",2.5687999993189434,1.7807340866111403,,,,2,3,"Bot",,,,,,,9.22873567015278,-124.23571005323528,-3.8693586623630036,9.014536649157675,26.712586562514147,-24.173953082590806,3.208595801,1.619291339,,,,"86.4",2473,"7.1",822814,680779,687462,693304,669707,804606,668804,691373,699013,"53.39",,,,,,,,24,1,"Sweeper",1,0,1,0,0,1,1,0,"Standard","Standard",93,"0.001","0.041",,,,,"-0.041",,1,1,0.633,0.633,24,27,24,27,2,1,6,1,5,1,"2.43","-1.07","-1.07","27.3",,,,,
"ST","2026-05-23","85.2","-3.26","5.4","Guerrero Jr., Vladimir",665489,670990,"single","hit_into_play",,,,,5,"Vladimir Guerrero Jr. singles on a ground ball to third baseman Nick Gonzales.","R","R","R","TOR","PIT","X",5,"ground_ball",0,1,2026,"1.47","0.33",0.13998794908783396,2.4268403953136284,,,,2,7,"Bot",98.62,166.77,,,,,4.934984999228454,-123.94563487805917,-1.0635474544112502,13.830368087576808,28.207864404195064,-28.769969210932473,3.208595801,1.619291339,23,"95.1",-5,"85.9",2666,"7.1",822814,680779,687462,664040,693304,804606,668804,665833,691373,"53.41",0.266,0.239,"0.9",1,1,0,2,57,2,"Sweeper",5,1,5,1,1,5,5,1,"Standard","Standard",63,"0.001","0.375","80.5","8.1",,0.299,"-0.375","95.1",4,4,0.966,0.966,31,27,31,27,1,3,3,1,1,1,"2.84","-1.47","-1.47","30.4",8.534907128366097,-17.282865271859784,21.813173627410954,38.946555414917995,47.47178271585159
"ST","2026-05-23","84.8","-3.28","5.41","Guerrero Jr., Vladimir",665489,670990,,"called_strike",,,,,2,,"R","R","R","TOR","PIT","S",,,0,0,2026,"1.55","0.21",-0.21400883430258144,2.994393336382811,,,,2,7,"Bot",,,,,,,3.9932096758096582,-123.33857541118562,0.5853588993868319,14.7117908165405,28.711148341468753,-30.44590387634417,3.208595801,1.619291339,,,,"86.1",2663,"7.5",822814,680779,687462,664040,693304,804606,668804,665833,691373,"52.95",,,,,,,,57,1,"Sweeper",5,1,5,1,1,5,5,1,"Standard","Standard",69,"0","-0.044",,,,,"0.044",,4,4,0.966,0.966,31,27,31,27,1,3,3,1,1,1,"3.01","-1.55","-1.55","26.8",,,,,
